image_couple_name,pair,preprocessing,bin,method,tx,residuo_tx,ty,residuo_ty,theta,residuo_theta,residuo_diag
zh1_01_02,c6,hsv_v,128,Nelder-Mead,66.5181127960742,3.29138,-44.32307423764365,5.7378,0.25863,-0.00036,6.614798733878847
zh1_01_02,c6,hsv_v,256,powell,66.29740959148126,3.07068,-44.22327968018365,5.8376,0.25766,-0.00133,6.59595312134075
zh1_01_02,c6,hsv_v,256,Nelder-Mead,66.62228536184743,3.39555,-44.38182439603359,5.67905,0.25904,5e-05,6.6167526256649305
zh1_01_02,c6,pca,64,powell,66.76337045242087,3.53664,-44.433309713206114,5.62757,0.25898,-1e-05,6.646602085046773
zh1_01_02,c6,pca,64,Nelder-Mead,40.162007250021176,-23.06472,-29.331111451254586,20.72977,0.24047,-0.01852,31.011364103808244
zh1_01_02,c6,pca,128,powell,43.6051051663614,-19.62163,-31.45572511154151,18.60515,0.24034,-0.01865,27.03996879340405
zh1_01_02,c6,pca,128,Nelder-Mead,39.9809940239728,-23.24574,-29.32985583577714,20.73102,0.2414,-0.01759,31.147063565117914
zh1_01_02,c6,pca,256,powell,42.50031517335629,-20.72642,-30.7951385586139,19.26574,0.24148,-0.01751,28.29757989962903
zh1_01_02,c6,pca,256,Nelder-Mead,66.31376595333451,3.08703,-44.46824349977071,5.59263,0.25839,-0.0006,6.388060934879163
zh1_01_02,c6,gray-gauss-3,64,powell,66.3403959533345,3.11366,-44.329983499770705,5.73089,0.25839,-0.0006,6.522119120506714
zh1_01_02,c6,gray-gauss-3,64,Nelder-Mead,66.42697287729816,3.20024,-44.26182024972452,5.79906,0.25808,-0.00091,6.623488134699814
zh1_01_02,c6,gray-gauss-3,128,powell,66.69622532451925,3.46949,-44.446151246224815,5.61473,0.25861,-0.00038,6.600191165979374
zh1_01_02,c6,gray-gauss-3,128,Nelder-Mead,66.70044187638109,3.47371,-44.40351841538458,5.65736,0.25891,-8e-05,6.638701728159486
zh1_01_02,c6,gray-gauss-3,256,powell,43.356778293047455,-19.86995,-31.233577079573507,18.8273,0.24173,-0.01726,27.37302099743065
zh1_01_02,c6,gray-gauss-3,256,Nelder-Mead,66.56390166159196,3.33717,-44.34634639528335,5.71453,0.25868,-0.00031,6.617594395432762
zh1_01_02,c6,hsv_v-gauss-3,64,powell,66.54601654784892,3.31928,-44.376870705846954,5.68401,0.25864,-0.00035,6.582216320703848
zh1_01_02,c6,hsv_v-gauss-3,64,Nelder-Mead,66.81921017161022,3.59248,-44.410213071090425,5.65066,0.25935,0.00036,6.695961198612983
zh1_01_02,c6,hsv_v-gauss-3,128,powell,66.60452905496425,3.3778,-44.41056775110292,5.65031,0.25862,-0.00037,6.582970589317239
zh1_01_02,c6,hsv_v-gauss-3,128,Nelder-Mead,66.76309064838975,3.53636,-44.414957276912446,5.64592,0.25917,0.00018,6.661999411792968
zh1_01_02,c6,hsv_v-gauss-3,256,powell,66.62440118363213,3.39767,-44.454378661416314,5.6065,0.25903,4e-05,6.55568255419695
zh1_01_02,c6,hsv_v-gauss-3,256,Nelder-Mead,66.78704566310535,3.56031,-44.43685790511958,5.62402,0.25934,0.00035,6.656231540200163
zh1_01_02,c6,pca-gauss-3,64,powell,66.7738590772691,3.54713,-44.493638359176714,5.56724,0.2595,0.00051,6.601231005771617
zh1_01_02,c6,pca-gauss-3,64,Nelder-Mead,66.82325566310533,3.59652,-44.503757905119585,5.55712,0.25934,0.00035,6.619407018963148
zh1_01_02,c6,pca-gauss-3,128,powell,66.84834944363985,3.62162,-44.50980478819136,5.55107,0.25989,0.0009,6.628009489260781
zh1_01_02,c6,pca-gauss-3,128,Nelder-Mead,66.82741418920483,3.60068,-44.48190907950803,5.57897,0.25976,0.00077,6.640014266271115
zh1_01_02,c6,pca-gauss-3,256,powell,38.864972212676456,-24.36176,-28.63356417811565,21.42731,0.23914,-0.01985,32.44418393032206
zh1_01_02,c6,pca-gauss-3,256,Nelder-Mead,66.69239202937811,3.46566,-44.44304871921642,5.61783,0.25942,0.00043,6.600817240287914
zh1_01_02,c6,gray-gauss-5,64,powell,67.11585222561317,3.88912,-44.542309095294144,5.51857,0.26005,0.00106,6.751284464647908
zh1_01_02,c6,gray-gauss-5,64,Nelder-Mead,67.02220116393298,3.79547,-44.478795236452044,5.58208,0.25924,0.00025,6.750201260922052
zh1_01_02,c6,gray-gauss-5,128,powell,66.7733931459387,3.54666,-44.46486292144361,5.59601,0.25953,0.00054,6.625267770898212
zh1_01_02,c6,gray-gauss-5,128,Nelder-Mead,66.7460240593011,3.51929,-44.44462622449578,5.61625,0.25894,-5e-05,6.627796281958128
zh1_01_02,c6,gray-gauss-5,256,powell,66.7819611309013,3.55523,-44.41328094687708,5.6476,0.25961,0.00062,6.673454090288459
zh1_01_02,c6,gray-gauss-5,256,Nelder-Mead,66.6914620255542,3.46473,-44.46235626623913,5.59852,0.25915,0.00016,6.583903308749981
zh1_01_02,c6,hsv_v-gauss-5,64,powell,66.85165421821239,3.62492,-44.54310825256837,5.51777,0.25847,-0.00052,6.601956319295753
zh1_01_02,c6,hsv_v-gauss-5,64,Nelder-Mead,66.88250907726908,3.65578,-44.42918835917672,5.63169,0.2595,0.00051,6.714210086917937
zh1_01_02,c6,hsv_v-gauss-5,128,powell,66.71080436021285,3.48407,-44.35890061301035,5.70198,0.25988,0.00089,6.682162005415549
zh1_01_02,c6,hsv_v-gauss-5,128,Nelder-Mead,66.76490667805098,3.53817,-44.45630751814289,5.60457,0.25932,0.00033,6.627961474830331
zh1_01_02,c6,hsv_v-gauss-5,256,powell,66.89907422528452,3.67234,-44.661252207596135,5.39962,0.25986,0.00087,6.5300872570938004
zh1_01_02,c6,hsv_v-gauss-5,256,Nelder-Mead,66.8021232803608,3.57539,-44.50508180009206,5.55579,0.25929,0.0003,6.606835650369403
zh1_01_02,c6,pca-gauss-5,64,powell,39.83471971947122,-23.39201,-29.245973416046695,20.8149,0.23942,-0.01957,31.312081468971705
zh1_01_02,c6,pca-gauss-5,64,Nelder-Mead,66.56000779835628,3.33328,-44.4062623019729,5.65461,0.25885,-0.00014,6.5639461588816435
zh1_01_02,c6,pca-gauss-5,128,powell,66.52022240093132,3.29349,-44.53172689392537,5.52915,0.25876,-0.00023,6.435726398256807
zh1_01_02,c6,pca-gauss-5,128,Nelder-Mead,66.49783546668777,3.2711,-44.485272771797696,5.5756,0.25869,-0.0003,6.46432322311982
zh1_01_02,c6,pca-gauss-5,256,powell,66.48574590326137,3.25901,-44.530033997678174,5.53084,0.25882,-0.00017,6.419609825387893
zh1_01_02,c6,pca-gauss-5,256,Nelder-Mead,66.45288079370609,3.22615,-44.50849809447307,5.55238,0.25873,-0.00026,6.421599638888088
zh1_01_02,c6,gray-gauss-7,64,powell,66.16890403992213,2.94217,-44.55021734518468,5.51066,0.25695,-0.00204,6.246898485242543
zh1_01_02,c6,gray-gauss-7,64,Nelder-Mead,66.741624854089,3.51489,-44.40175601569152,5.65912,0.25821,-0.00078,6.66184030465379
zh1_01_02,c6,gray-gauss-7,128,powell,66.73000657944311,3.50327,-44.57819524151901,5.48268,0.25806,-0.00093,6.506360452070964
zh1_01_02,c6,gray-gauss-7,128,Nelder-Mead,67.06517917378358,3.83845,-44.45415797736314,5.60672,0.25985,0.00086,6.794775120594845
zh1_01_02,c6,gray-gauss-7,256,powell,66.81921314593872,3.59248,-44.520322921443594,5.54055,0.25953,0.00054,6.603306329721678
zh1_01_02,c6,gray-gauss-7,256,Nelder-Mead,66.78736037891156,3.56063,-44.516409519247446,5.54447,0.25965,0.00066,6.5893238130545875
zh1_01_02,c6,hsv_v-gauss-7,64,powell,66.98378536184744,3.75705,-44.4076343960336,5.65324,0.25904,5e-05,6.787827041360662
zh1_01_02,c6,hsv_v-gauss-7,64,Nelder-Mead,67.16755928742765,3.94083,-44.26360641947858,5.79727,0.25987,0.00088,7.009883004642235
zh1_01_02,c6,hsv_v-gauss-7,128,powell,66.58999223046754,3.36326,-44.42925187715829,5.63162,0.25852,-0.00047,6.55947521909442
zh1_01_02,c6,hsv_v-gauss-7,128,Nelder-Mead,66.81177017161022,3.58504,-44.55047307109041,5.5104,0.25935,0.00036,6.5739671721196835
zh1_01_02,c6,hsv_v-gauss-7,256,powell,66.59866629133145,3.37193,-44.59036312373195,5.47051,0.25877,-0.00022,6.426231967245262
zh1_01_02,c6,hsv_v-gauss-7,256,Nelder-Mead,66.47642031028823,3.24969,-44.56515715571268,5.49572,0.25865,-0.00034,6.384622551361556
zh1_01_02,c6,pca-gauss-7,64,powell,66.19230586491969,2.96557,-44.430848547067825,5.63003,0.25853,-0.00046,6.363320137453747
zh1_01_02,c6,pca-gauss-7,64,Nelder-Mead,66.89664172890897,3.66991,-44.66445131383358,5.39643,0.26003,0.00104,6.526074001655803
zh1_01_02,c6,pca-gauss-7,128,powell,66.87170280520337,3.64497,-44.79343338679374,5.26744,0.2604,0.00141,6.405604480914205
zh1_01_02,c6,pca-gauss-7,128,Nelder-Mead,66.81905844175333,3.59233,-44.74112660758749,5.31975,0.26041,0.00142,6.419076870229541
zh1_01_02,c6,pca-gauss-7,256,powell,349.0559567784163,285.82922,-38.10779081216879,11.95309,0.22973,-0.02926,286.07904826982934
zh1_01_02,c6,pca-gauss-7,256,Nelder-Mead,67.25566700037871,4.02893,-44.92943131430414,5.13145,0.2619,0.00291,6.524112686933053
zh1_01_01,c7,gray,64,powell,-10.626318936222402,6.00041,-13.56926892877857,-46.90217,0.00053,0.33012,47.284439578087294
zh1_01_01,c7,gray,64,Nelder-Mead,-25.25088732217238,-8.62416,26.810539212455666,-6.52236,-0.33026,-0.00067,10.81283342763254
zh1_01_01,c7,gray,128,powell,-8.517711335053338,8.10901,-17.64337592081199,-50.97627,-0.17643,0.15316,51.61721322995976
zh1_01_01,c7,gray,128,Nelder-Mead,-25.294687645274237,-8.66796,26.779894580635386,-6.553,-0.33082,-0.00123,10.866253134641791
zh1_01_01,c7,gray,256,powell,-25.301965104529614,-8.67524,26.831108594233314,-6.50179,-0.33062,-0.00103,10.84126760126802
zh1_01_01,c7,gray,256,Nelder-Mead,-25.302609330106797,-8.67589,26.719511846917356,-6.61339,-0.33019,-0.0006,10.909072940055708
zh1_01_01,c7,hsv_v,64,powell,-25.18460278853628,-8.55788,26.63899191918898,-6.69391,-0.32913,0.00046,10.864882785761575
zh1_01_01,c7,hsv_v,64,Nelder-Mead,-25.31621736092469,-8.68949,26.747058765575076,-6.58584,-0.33069,-0.0011,10.903237270023835
zh1_01_01,c7,hsv_v,128,powell,-5.591187733209704,11.03554,-17.900390278691106,-51.23329,-0.17861,0.15098,52.40832951852444
zh1_01_01,c7,hsv_v,128,Nelder-Mead,-25.283112732696182,-8.65639,26.738440820013352,-6.59446,-0.33041,-0.00082,10.882092680188013
zh1_01_01,c7,hsv_v,256,powell,-25.142891647206824,-8.51617,26.85607688584213,-6.47682,-0.32989,-0.0003,10.699267856719628
zh1_01_01,c7,hsv_v,256,Nelder-Mead,-25.324798188935382,-8.69807,26.718880052367155,-6.61402,-0.33098,-0.00139,10.927110219021651
zh1_01_01,c7,pca,64,powell,-25.31721904983135,-8.69049,26.603958185628983,-6.72894,-0.32937,0.00022,10.991057511240985
zh1_01_01,c7,pca,64,Nelder-Mead,-25.29875047161459,-8.67203,26.800095754617388,-6.5328,-0.33065,-0.00106,10.85732738167256
zh1_01_01,c7,pca,128,powell,-25.30401047161461,-8.67729,26.873235754617383,-6.45966,-0.33065,-0.00106,10.817695976869457
zh1_01_01,c7,pca,128,Nelder-Mead,-25.288385369357513,-8.66166,26.66216698115329,-6.67073,-0.32981,-0.00022,10.93265932299578
zh1_01_01,c7,pca,256,powell,-25.275534940960412,-8.64881,26.725596335101756,-6.6073,-0.33042,-0.00083,10.883858494324835
zh1_01_01,c7,pca,256,Nelder-Mead,-25.284698609398255,-8.65797,26.66111709831341,-6.67178,-0.32979,-0.0002,10.930379435802884
zh1_01_01,c7,gray-gauss-3,64,powell,-8.169395952242631,8.45733,-16.810497202849092,-50.1434,-0.18271,0.14688,50.85161345480374
zh1_01_01,c7,gray-gauss-3,64,Nelder-Mead,-25.148249082956873,-8.52152,26.842897925255443,-6.49,-0.33035,-0.00076,10.711512510597807
zh1_01_01,c7,gray-gauss-3,128,powell,-7.800014223622423,8.82671,-17.616495601360498,-50.94939,-0.17735,0.15224,51.70833227343365
zh1_01_01,c7,gray-gauss-3,128,Nelder-Mead,-25.252891255045824,-8.62617,27.022126793856245,-6.31077,-0.3315,-0.00191,10.688152499397896
zh1_01_01,c7,gray-gauss-3,256,powell,-5.876237832377191,10.75049,-64.48137783262284,-97.81428,-0.00017,0.32942,98.4032810567825
zh1_01_01,c7,gray-gauss-3,256,Nelder-Mead,-25.266051497379316,-8.63933,26.99115986328391,-6.34174,-0.33152,-0.00193,10.71707195940158
zh1_01_01,c7,hsv_v-gauss-3,64,powell,-7.735831480157245,8.89089,-17.664707165366252,-50.99761,-0.1753,0.15429,51.766821567616496
zh1_01_01,c7,hsv_v-gauss-3,64,Nelder-Mead,-25.238112832612984,-8.61139,27.091621310805635,-6.24128,-0.33229,-0.0027,10.63529789518136
zh1_01_01,c7,hsv_v-gauss-3,128,powell,-13.507618085701537,3.11911,2.7164284457336407,-30.61647,-0.25952,0.07007,30.774942669238214
zh1_01_01,c7,hsv_v-gauss-3,128,Nelder-Mead,-25.261101928831465,-8.63438,27.07975072093356,-6.25315,-0.33222,-0.00263,10.660879049454554
zh1_01_01,c7,hsv_v-gauss-3,256,powell,-4.512576692268486,12.11415,-4.388316692731536,-37.72122,-0.00021,0.32938,39.61871639876742
zh1_01_01,c7,hsv_v-gauss-3,256,Nelder-Mead,-25.265003853130366,-8.63828,26.84790790779556,-6.48499,-0.33114,-0.00155,10.801619545388142
zh1_01_01,c7,pca-gauss-3,64,powell,-25.163755667183494,-8.53703,27.026032998859904,-6.30687,-0.33068,-0.00109,10.614022092835569
zh1_01_01,c7,pca-gauss-3,64,Nelder-Mead,-25.16748782104912,-8.54076,27.003352749531388,-6.32955,-0.33137,-0.00178,10.630512637174226
zh1_01_01,c7,pca-gauss-3,128,powell,-3.741405911319613,12.88532,-61.577231341647945,-94.91013,0.01391,0.3435,95.78081374692817
zh1_01_01,c7,pca-gauss-3,128,Nelder-Mead,-25.216610478070308,-8.58989,27.044392455379864,-6.28851,-0.33169,-0.0021,10.645725000376641
zh1_01_01,c7,pca-gauss-3,256,powell,-2.232305671063589,14.39442,-25.617996260962485,-58.9509,-0.12782,0.20177,60.6828422673845
zh1_01_01,c7,pca-gauss-3,256,Nelder-Mead,-25.250840471614588,-8.62412,26.827665754617385,-6.50523,-0.33065,-0.00106,10.802473837910012
zh1_01_01,c7,gray-gauss-5,64,powell,-28.759392278081805,-12.13267,8.332787009408037,-25.00011,-0.32807,0.00152,27.788617025459935
zh1_01_01,c7,gray-gauss-5,64,Nelder-Mead,-25.104379865259325,-8.47766,26.962225201725374,-6.37067,-0.33049,-0.0009,10.604533473740998
zh1_01_01,c7,gray-gauss-5,128,powell,-8.43309212138735,8.19363,-17.61116422353888,-50.94406,-0.17521,0.15438,51.59877122130775
zh1_01_01,c7,gray-gauss-5,128,Nelder-Mead,-25.20645032808997,-8.57973,27.16286906266592,-6.17003,-0.33192,-0.00233,10.567921735066808
zh1_01_01,c7,gray-gauss-5,256,powell,-10.241389812496871,6.38533,-11.484079812503126,-44.81698,-5e-05,0.32954,45.26957136268819
zh1_01_01,c7,gray-gauss-5,256,Nelder-Mead,-25.16924190788835,-8.54252,27.124785699810047,-6.20811,-0.33203,-0.00244,10.560079520716183
zh1_01_01,c7,hsv_v-gauss-5,64,powell,-4.502379392518236,12.12434,-8.500559392481762,-41.83346,9e-05,0.32968,43.554999535209404
zh1_01_01,c7,hsv_v-gauss-5,64,Nelder-Mead,-25.057005980553782,-8.43028,27.17531036833458,-6.15759,-0.33182,-0.00223,10.43961438977599
zh1_01_01,c7,hsv_v-gauss-5,128,powell,-21.595307232480685,-4.96858,-6.488611816849158,-39.82151,-0.12728,0.20231,40.13028215195837
zh1_01_01,c7,hsv_v-gauss-5,128,Nelder-Mead,-25.162868483239038,-8.53614,27.25908853952751,-6.07381,-0.33296,-0.00337,10.47649429265677
zh1_01_01,c7,hsv_v-gauss-5,256,powell,-25.24921636482152,-8.62249,27.119050738106722,-6.21385,-0.33252,-0.00293,10.628230393317587
zh1_01_01,c7,hsv_v-gauss-5,256,Nelder-Mead,-25.168183302321744,-8.54146,27.175109239156086,-6.15779,-0.33212,-0.00253,10.529715013971213
zh1_01_01,c7,pca-gauss-5,64,powell,-12.199647640724955,4.42708,-8.52646267897245,-41.85936,-0.01847,0.31112,42.09281616513781
zh1_01_01,c7,pca-gauss-5,64,Nelder-Mead,-25.16892564238797,-8.5422,27.208470843442825,-6.12443,-0.33132,-0.00173,10.510843242241414
zh1_01_01,c7,pca-gauss-5,128,powell,-1.9583481539236214,14.66838,-65.53984533553376,-98.87274,0.03505,0.36464,99.95489403773067
zh1_01_01,c7,pca-gauss-5,128,Nelder-Mead,-25.192686786770423,-8.56596,27.248373758345792,-6.08453,-0.33197,-0.00238,10.507005395580947
zh1_01_01,c7,pca-gauss-5,256,powell,-16.963394750771428,-0.33667,-15.886701234459764,-49.2196,-0.24433,0.08526,49.22075172564872
zh1_01_01,c7,pca-gauss-5,256,Nelder-Mead,-25.178371769566226,-8.55165,27.142692699617527,-6.19021,-0.33157,-0.00198,10.556956480846946
zh1_01_01,c7,gray-gauss-7,64,powell,-25.13956312767128,-8.51284,27.356039203956954,-5.97686,-0.33343,-0.00384,10.401503715818995
zh1_01_01,c7,gray-gauss-7,64,Nelder-Mead,-24.930263855821522,-8.30354,27.086084525061096,-6.24681,-0.33056,-0.00097,10.390931713494439
zh1_01_01,c7,gray-gauss-7,128,powell,-7.754601847503707,8.87212,-16.839847472037633,-50.17275,-0.18052,0.14907,50.95114376282119
zh1_01_01,c7,gray-gauss-7,128,Nelder-Mead,-25.07875633024097,-8.45203,27.432704937104887,-5.90019,-0.33293,-0.00334,10.307722203616297
zh1_01_01,c7,gray-gauss-7,256,powell,-24.241187275746064,-7.61446,-12.851744551053912,-46.18464,-0.27101,0.05858,46.80813340562266
zh1_01_01,c7,gray-gauss-7,256,Nelder-Mead,-25.103130464527773,-8.47641,27.42936222541215,-5.90354,-0.33299,-0.0034,10.329627753445799
zh1_01_01,c7,hsv_v-gauss-7,64,powell,-42.646386021297985,-26.01966,12.155140725359843,-21.17776,-0.33198,-0.00239,33.54877414980389
zh1_01_01,c7,hsv_v-gauss-7,64,Nelder-Mead,-24.984660070482242,-8.35794,27.36154780881307,-5.97135,-0.33144,-0.00185,10.271909608156902
zh1_01_01,c7,hsv_v-gauss-7,128,powell,-4.423565327862134,12.20316,-7.505305312140564,-40.8382,0.00068,0.33027,42.62248261431457
zh1_01_01,c7,hsv_v-gauss-7,128,Nelder-Mead,-25.064916364821514,-8.43819,27.430820738106746,-5.90208,-0.33252,-0.00293,10.297456712122093
zh1_01_01,c7,hsv_v-gauss-7,256,powell,-27.501982070748497,-10.87526,-11.101873420172666,-44.43477,-0.27937,0.05022,45.74625928203932
zh1_01_01,c7,hsv_v-gauss-7,256,Nelder-Mead,-25.13588013300155,-8.50916,27.43026471650367,-5.90263,-0.33323,-0.00364,10.35600434955777
zh1_01_01,c7,pca-gauss-7,64,powell,-12.414843914261212,4.21188,-36.630395714195075,-69.96329,-0.17638,0.15321,70.08996042222228
zh1_01_01,c7,pca-gauss-7,64,Nelder-Mead,-25.113800594593783,-8.48708,27.575247734611906,-5.75765,-0.33338,-0.00379,10.255779527499952
zh1_01_01,c7,pca-gauss-7,128,powell,-5.513927816354354,11.1128,-3.1682875437655866,-36.50119,0.00176,0.33135,38.15535176388696
zh1_01_01,c7,pca-gauss-7,128,Nelder-Mead,-25.130028885704846,-8.5033,27.62687804050421,-5.70602,-0.33419,-0.0046,10.240354762178523
zh1_01_01,c7,pca-gauss-7,256,powell,-34.191886928696256,-17.56516,-13.19048022839317,-46.52338,-0.29413,0.03546,49.72886245065789
zh1_01_01,c7,pca-gauss-7,256,Nelder-Mead,-25.1350264961525,-8.5083,27.484235711853387,-5.84866,-0.33371,-0.00412,10.324634140024628
zh1_01_02,c8,gray,64,powell,-3.7460424235730585,5.96236,63.78117174228444,-9.64094,-0.29698,0.0006,11.335672318922184
zh1_01_02,c8,gray,64,Nelder-Mead,-4.227490173931855,5.48091,64.1738223417156,-9.24829,-0.2983,-0.00072,10.750407546272116
zh1_01_02,c8,gray,128,powell,-4.015195181193555,5.69321,63.9669648993914,-9.45515,-0.29677,0.00081,11.036866262969093
zh1_01_02,c8,gray,128,Nelder-Mead,-4.032555581808623,5.67585,63.99243484640681,-9.42968,-0.29728,0.0003,11.006091499782057
zh1_01_02,c8,gray,256,powell,-4.080455967688465,5.62795,64.0228637764086,-9.39925,-0.29752,6e-05,10.955348012085416
zh1_01_02,c8,gray,256,Nelder-Mead,-4.143773562120643,5.56463,64.06970624523498,-9.35241,-0.29768,-0.0001,10.882673818721205
zh1_01_02,c8,hsv_v,64,powell,10.98050992013323,20.68891,21.402115104228727,-52.02,-0.24223,0.05535,55.98313325373535
zh1_01_02,c8,hsv_v,64,Nelder-Mead,-4.091285192839841,5.61712,64.04350203841469,-9.37861,-0.2973,0.00028,10.932078136133196
zh1_01_02,c8,hsv_v,128,powell,-4.213023562120654,5.49538,64.12876624523497,-9.29335,-0.29768,-0.0001,10.796548796263448
zh1_01_02,c8,hsv_v,128,Nelder-Mead,-4.148309711151072,5.56009,64.08320226010142,-9.33891,-0.29772,-0.00014,10.86875649583526
zh1_01_02,c8,hsv_v,256,powell,-4.15022947578305,5.55817,64.11550250233304,-9.30661,-0.29777,-0.00019,10.840030833476064
zh1_01_02,c8,hsv_v,256,Nelder-Mead,-4.172835375166038,5.53557,64.11602829744547,-9.30608,-0.29766,-8e-05,10.828005268720565
zh1_01_02,c8,pca,64,powell,-4.075030728580778,5.63337,63.97072867182044,-9.45138,-0.29694,0.00064,11.002887127370668
zh1_01_02,c8,pca,64,Nelder-Mead,-4.0795210247431015,5.62888,64.03915413300729,-9.38296,-0.29725,0.00033,10.941855678551777
zh1_01_02,c8,pca,128,powell,-4.037931912744334,5.67047,63.95310266524854,-9.46901,-0.29673,0.00085,11.037045582599646
zh1_01_02,c8,pca,128,Nelder-Mead,-4.080665192839824,5.62774,63.99397203841468,-9.42814,-0.2973,0.00028,10.980038757398114
zh1_01_02,c8,pca,256,powell,-3.9614047289268086,5.747,63.93404927021402,-9.48806,-0.29732,0.00026,11.092849872107744
zh1_01_02,c8,pca,256,Nelder-Mead,-4.109441285170298,5.59896,64.03282602603036,-9.38929,-0.29742,0.00016,10.931928401689042
zh1_01_02,c8,gray-gauss-3,64,powell,-4.2484137763104215,5.45999,64.1535982541796,-9.26851,-0.29842,-0.00084,10.757175507503637
zh1_01_02,c8,gray-gauss-3,64,Nelder-Mead,-4.036113576264903,5.67229,64.04569385318112,-9.37642,-0.29736,0.00022,10.958653176956734
zh1_01_02,c8,gray-gauss-3,128,powell,-3.9390201661369915,5.76938,63.85417660792763,-9.56794,-0.29671,0.00087,11.172786617585924
zh1_01_02,c8,gray-gauss-3,128,Nelder-Mead,-4.169863372487669,5.53854,64.07804658059729,-9.34407,-0.29778,-0.0002,10.862180955821653
zh1_01_02,c8,gray-gauss-3,256,powell,-4.180355837741402,5.52805,64.03604975631598,-9.38606,-0.29743,0.00015,10.893000749944711
zh1_01_02,c8,gray-gauss-3,256,Nelder-Mead,-4.12107889253511,5.58732,63.98115019251878,-9.44096,-0.29735,0.00023,10.970412292499216
zh1_01_02,c8,hsv_v-gauss-3,64,powell,-4.272211381544238,5.43619,64.18714600170304,-9.23497,-0.29717,0.00041,10.716192040754953
zh1_01_02,c8,hsv_v-gauss-3,64,Nelder-Mead,-4.39181562879611,5.31659,64.17836414203813,-9.24375,-0.29839,-0.00081,10.663628452657147
zh1_01_02,c8,hsv_v-gauss-3,128,powell,-4.157520364553939,5.55088,64.03895469266988,-9.38316,-0.2976,-2e-05,10.902106881662274
zh1_01_02,c8,hsv_v-gauss-3,128,Nelder-Mead,-4.120397606269485,5.588,64.0246130244999,-9.3975,-0.29757,1e-05,10.933379465089784
zh1_01_02,c8,hsv_v-gauss-3,256,powell,80.85317754658764,90.56158,-43.9971224316664,-117.41924,0.0488,0.34638,148.2857927943128
zh1_01_02,c8,hsv_v-gauss-3,256,Nelder-Mead,-4.136575995661815,5.57183,63.94963874301666,-9.47247,-0.29712,0.00046,10.98967703004268
zh1_01_02,c8,pca-gauss-3,64,powell,-3.9103242206096525,5.79808,63.84137400476558,-9.58074,-0.2966,0.00098,11.198582625825102
zh1_01_02,c8,pca-gauss-3,64,Nelder-Mead,-4.083079392177197,5.62532,63.928441825918554,-9.49367,-0.29676,0.00082,11.035127291942485
zh1_01_02,c8,pca-gauss-3,128,powell,85.52620294633662,95.2346,-46.415087806753306,-119.8372,0.07438,0.37196,153.0705212388775
zh1_01_02,c8,pca-gauss-3,128,Nelder-Mead,-4.103370951479192,5.60503,63.87351798282211,-9.54859,-0.29678,0.0008,11.072128405729629
zh1_01_02,c8,pca-gauss-3,256,powell,294.7271527286398,304.43555,1.6245246219710197,-71.79759,-0.69721,-0.39963,312.7873080518263
zh1_01_02,c8,pca-gauss-3,256,Nelder-Mead,-4.0556485137251315,5.65275,63.84939781436731,-9.57272,-0.2964,0.00118,11.117125774292566
zh1_01_02,c8,gray-gauss-5,64,powell,-3.986298827604159,5.7221,63.95088618580104,-9.47123,-0.29833,-0.00075,11.065558704532176
zh1_01_02,c8,gray-gauss-5,64,Nelder-Mead,-3.9363862062182804,5.77201,63.86203561663882,-9.56008,-0.29714,0.00044,11.16741837445708
zh1_01_02,c8,gray-gauss-5,128,powell,-4.393422966518976,5.31498,64.21315139566983,-9.20896,-0.29891,-0.00133,10.63268376986571
zh1_01_02,c8,gray-gauss-5,128,Nelder-Mead,-4.327613872129589,5.38079,64.11481785904587,-9.3073,-0.29818,-0.0006,10.7507493584328
zh1_01_02,c8,gray-gauss-5,256,powell,26.990620856396646,36.69902,38.130408496653246,-35.2917,-0.27076,0.02682,50.91485646139855
zh1_01_02,c8,gray-gauss-5,256,Nelder-Mead,-4.164269668589945,5.54413,63.90906499881308,-9.51305,-0.29705,0.00053,11.01069812867847
zh1_01_02,c8,hsv_v-gauss-5,64,powell,-4.002831912744334,5.70557,63.85643266524855,-9.56568,-0.29673,0.00085,11.13803203737892
zh1_01_02,c8,hsv_v-gauss-5,64,Nelder-Mead,-4.074973818839283,5.63343,63.99917497201031,-9.42294,-0.29702,0.00056,10.978490865926624
zh1_01_02,c8,hsv_v-gauss-5,128,powell,-4.245392324195457,5.46301,64.04785050240187,-9.37426,-0.29791,-0.00033,10.84994285568042
zh1_01_02,c8,hsv_v-gauss-5,128,Nelder-Mead,-4.281871308771414,5.42653,63.91858790984696,-9.50353,-0.29788,-0.0003,10.943683676495985
zh1_01_02,c8,hsv_v-gauss-5,256,powell,-4.203745895833961,5.50466,63.871657694191924,-9.55046,-0.29726,0.00032,11.023267353353981
zh1_01_02,c8,hsv_v-gauss-5,256,Nelder-Mead,-4.182799120822892,5.5256,63.88253830432504,-9.53957,-0.29703,0.00055,11.024325842612248
zh1_01_02,c8,pca-gauss-5,64,powell,-4.059558149950242,5.64884,63.79926729285907,-9.62285,-0.29681,0.00077,11.158341445960634
zh1_01_02,c8,pca-gauss-5,64,Nelder-Mead,-4.173950371575145,5.53445,63.85488349654702,-9.56723,-0.29744,0.00014,11.05269301612935
zh1_01_02,c8,pca-gauss-5,128,powell,-4.193056402516831,5.51534,63.80601948329195,-9.61609,-0.29718,0.0004,11.085498604953646
